# Output from hector version 2.5.0
year,run_name,spinup,component,variable,value,units
2166,gcam,0,forcing,FCO2,7.014,W/m2
2166,gcam,0,forcing,FH2O,0.04131,W/m2
2166,gcam,0,forcing,FHCF141b,1.911e-05,W/m2
2166,gcam,0,forcing,FHCF142b,8.916e-06,W/m2
2166,gcam,0,forcing,FHCF22,9.97e-06,W/m2
2166,gcam,0,forcing,FHFC125,0.05417,W/m2
2166,gcam,0,forcing,FHFC134a,0.1526,W/m2
2166,gcam,0,forcing,FHFC143a,0.01553,W/m2
2166,gcam,0,forcing,FHFC227ea,1.821e-05,W/m2
2166,gcam,0,forcing,FHFC23,0,W/m2
2166,gcam,0,forcing,FHFC245fa,0.02749,W/m2
2166,gcam,0,forcing,FHFC32,0,W/m2
2166,gcam,0,forcing,FHFC4310,0.001462,W/m2
2166,gcam,0,forcing,FN2O,0.526,W/m2
2166,gcam,0,forcing,FO3,0.4932,W/m2
2166,gcam,0,forcing,FOC,-0.3147,W/m2
2166,gcam,0,forcing,FSF6,0.04927,W/m2
2166,gcam,0,forcing,FSO2d,-0.2047,W/m2
2166,gcam,0,forcing,FSO2i,-0.4069,W/m2
2166,gcam,0,forcing,Fhalon1211,7.164e-08,W/m2
2166,gcam,0,forcing,Fhalon1301,0.0001587,W/m2
2166,gcam,0,forcing,Fhalon2402,4.423e-08,W/m2
2166,gcam,0,forcing,Ftalbedo,-0.2,W/m2
2166,gcam,0,forcing,Ftot,8.503,W/m2
2166,gcam,0,forcing,Fvol,0,W/m2
2166,gcam,0,temperature,Tgav,5.147,degC
2166,gcam,0,temperature,flux_mixed,0.1262,W/m2
2166,gcam,0,temperature,flux_interior,3.066,W/m2
2166,gcam,0,temperature,heatflux,3.039,W/m2
2166,gcam,0,slr,sl_rc,2.898,cm/yr
2166,gcam,0,slr,slr,320.3,cm
2166,gcam,0,slr,sl_rc_no_ice,0.4808,cm/yr
2166,gcam,0,slr,slr_no_ice,61.08,cm
2167,gcam,0,OH,TAU_OH,9.789,Years
2167,gcam,0,CH4,CH4,2349,ppbv CH4
2167,gcam,0,ozone,O3,44.13,DU O3
2167,gcam,0,N2O,N2O,449.6,ppbv N2O
2167,gcam,0,CF4_halocarbon,hc_concentration,192.8,pptv
2167,gcam,0,C2F6_halocarbon,hc_concentration,19.03,pptv
2167,gcam,0,HFC23_halocarbon,hc_concentration,0,pptv
2167,gcam,0,HFC32_halocarbon,hc_concentration,0,pptv
2167,gcam,0,HFC4310_halocarbon,hc_concentration,3.654,pptv
2167,gcam,0,HFC125_halocarbon,hc_concentration,235.6,pptv
2167,gcam,0,HFC134a_halocarbon,hc_concentration,953.8,pptv
2167,gcam,0,HFC143a_halocarbon,hc_concentration,119.5,pptv
2167,gcam,0,HFC227ea_halocarbon,hc_concentration,0.06996,pptv
2167,gcam,0,HFC245fa_halocarbon,hc_concentration,98.17,pptv
2167,gcam,0,SF6_halocarbon,hc_concentration,95.37,pptv
2167,gcam,0,CFC11_halocarbon,hc_concentration,13.84,pptv
2167,gcam,0,CFC12_halocarbon,hc_concentration,124.4,pptv
2167,gcam,0,CFC113_halocarbon,hc_concentration,13.07,pptv
2167,gcam,0,CFC114_halocarbon,hc_concentration,9.669,pptv
2167,gcam,0,CFC115_halocarbon,hc_concentration,7.732,pptv
2167,gcam,0,CCl4_halocarbon,hc_concentration,0.2659,pptv
2167,gcam,0,CH3CCl3_halocarbon,hc_concentration,2.04e-13,pptv
2167,gcam,0,HCF22_halocarbon,hc_concentration,0.04944,pptv
2167,gcam,0,HCF141b_halocarbon,hc_concentration,0.1363,pptv
2167,gcam,0,HCF142b_halocarbon,hc_concentration,0.04436,pptv
2167,gcam,0,halon1211_halocarbon,hc_concentration,0.002374,pptv
2167,gcam,0,halon1301_halocarbon,hc_concentration,0.4948,pptv
2167,gcam,0,halon2402_halocarbon,hc_concentration,0.0001275,pptv
2167,gcam,0,CH3Br_halocarbon,hc_concentration,6.399,pptv
2167,gcam,0,CH3Cl_halocarbon,hc_concentration,502.6,pptv
2167,gcam,0,ocean,atm_ocean_flux_HL,2.116,Pg C/yr
2167,gcam,0,ocean,atm_ocean_flux_LL,4.739,Pg C/yr
2167,gcam,0,ocean,carbon_DO,2.663e+04,Pg C
2167,gcam,0,ocean,carbon_HL,151.7,Pg C
2167,gcam,0,ocean,carbon_IO,8601,Pg C
2167,gcam,0,ocean,carbon_LL,863.8,Pg C
2167,gcam,0,ocean,DIC_HL,2277,umol/kg
2167,gcam,0,ocean,DIC_LL,2289,umol/kg
2167,gcam,0,ocean,HL_DO_Cflux,107.2,Pg C/yr
2167,gcam,0,ocean,atm_ocean_flux,6.855,Pg C/yr
2167,gcam,0,ocean,OmegaAr_HL,0.9166,(unitless)
2167,gcam,0,ocean,OmegaAr_LL,2.133,(unitless)
2167,gcam,0,ocean,OmegaCa_HL,1.449,(unitless)
2167,gcam,0,ocean,OmegaCa_LL,3.217,(unitless)
2167,gcam,0,ocean,PCO2_HL,924.4,uatm
2167,gcam,0,ocean,PCO2_LL,992.5,uatm
2167,gcam,0,ocean,pH_HL,7.713,pH
2167,gcam,0,ocean,pH_LL,7.731,pH
2167,gcam,0,ocean,Temp_HL,7.147,degC
2167,gcam,0,ocean,Temp_LL,27.15,degC
2167,gcam,0,ocean,ocean_c,3.625e+04,Pg C
2167,gcam,0,ocean,CO3_HL,60.59,umol/kg
2167,gcam,0,ocean,CO3_LL,132.6,umol/kg
2167,gcam,0,ocean,ocean_timesteps,1,(unitless)
2167,gcam,0,ocean,Revelle_HL,37.59,(unitless)
2167,gcam,0,ocean,Revelle_LL,17.26,(unitless)
2167,gcam,0,simpleNbox,atm_land_flux,0.4334,Pg C/yr
2167,gcam,0,simpleNbox,npp,73.69,Pg C/yr
2167,gcam,0,simpleNbox,rh,73.36,Pg C/yr
2167,gcam,0,simpleNbox,Ca,1029,ppmv CO2
2167,gcam,0,simpleNbox,atmos_c,2204,Pg C
2167,gcam,0,simpleNbox,atmos_c_residual,0,Pg C
2167,gcam,0,simpleNbox,veg_c,709.4,Pg C
2167,gcam,0,simpleNbox,detritus_c,71.58,Pg C
2167,gcam,0,simpleNbox,soil_c,2008,Pg C
2167,gcam,0,simpleNbox,earth_c,-2954,Pg C
2167,gcam,0,forcing,FBC,0.4621,W/m2
2167,gcam,0,forcing,FC2F6,0.004949,W/m2
2167,gcam,0,forcing,FCCl4,3.456e-05,W/m2
2167,gcam,0,forcing,FCF4,0.01262,W/m2
2167,gcam,0,forcing,FCFC11,0.00346,W/m2
2167,gcam,0,forcing,FCFC113,0.003922,W/m2
2167,gcam,0,forcing,FCFC114,0.002997,W/m2
2167,gcam,0,forcing,FCFC115,0.001392,W/m2
2167,gcam,0,forcing,FCFC12,0.0398,W/m2
2167,gcam,0,forcing,FCH3Br,-4.524e-07,W/m2
2167,gcam,0,forcing,FCH3CCl3,1.224e-17,W/m2
2167,gcam,0,forcing,FCH3Cl,0.0005753,W/m2
2167,gcam,0,forcing,FCH4,0.7227,W/m2
2167,gcam,0,forcing,FCO2,7.041,W/m2
2167,gcam,0,forcing,FH2O,0.04131,W/m2
2167,gcam,0,forcing,FHCF141b,1.909e-05,W/m2
2167,gcam,0,forcing,FHCF142b,8.873e-06,W/m2
2167,gcam,0,forcing,FHCF22,9.888e-06,W/m2
2167,gcam,0,forcing,FHFC125,0.05419,W/m2
2167,gcam,0,forcing,FHFC134a,0.1526,W/m2
2167,gcam,0,forcing,FHFC143a,0.01554,W/m2
2167,gcam,0,forcing,FHFC227ea,1.819e-05,W/m2
2167,gcam,0,forcing,FHFC23,0,W/m2
2167,gcam,0,forcing,FHFC245fa,0.02749,W/m2
2167,gcam,0,forcing,FHFC32,0,W/m2
2167,gcam,0,forcing,FHFC4310,0.001462,W/m2
2167,gcam,0,forcing,FN2O,0.5273,W/m2
2167,gcam,0,forcing,FO3,0.4932,W/m2
2167,gcam,0,forcing,FOC,-0.3147,W/m2
2167,gcam,0,forcing,FSF6,0.04959,W/m2
2167,gcam,0,forcing,FSO2d,-0.2047,W/m2
2167,gcam,0,forcing,FSO2i,-0.4069,W/m2
2167,gcam,0,forcing,Fhalon1211,7.121e-08,W/m2
2167,gcam,0,forcing,Fhalon1301,0.0001583,W/m2
2167,gcam,0,forcing,Fhalon2402,4.208e-08,W/m2
2167,gcam,0,forcing,Ftalbedo,-0.2,W/m2
2167,gcam,0,forcing,Ftot,8.532,W/m2
2167,gcam,0,forcing,Fvol,0,W/m2
2167,gcam,0,temperature,Tgav,5.169,degC
2167,gcam,0,temperature,flux_mixed,0.1259,W/m2
2167,gcam,0,temperature,flux_interior,3.069,W/m2
2167,gcam,0,temperature,heatflux,3.041,W/m2
2167,gcam,0,slr,sl_rc,2.91,cm/yr
2167,gcam,0,slr,slr,323.2,cm
2167,gcam,0,slr,sl_rc_no_ice,0.4824,cm/yr
2167,gcam,0,slr,slr_no_ice,61.56,cm
2168,gcam,0,OH,TAU_OH,9.789,Years
2168,gcam,0,CH4,CH4,2349,ppbv CH4
2168,gcam,0,ozone,O3,44.13,DU O3
2168,gcam,0,N2O,N2O,450.1,ppbv N2O
2168,gcam,0,CF4_halocarbon,hc_concentration,193.5,pptv
2168,gcam,0,C2F6_halocarbon,hc_concentration,19.13,pptv
2168,gcam,0,HFC23_halocarbon,hc_concentration,0,pptv
2168,gcam,0,HFC32_halocarbon,hc_concentration,0,pptv
2168,gcam,0,HFC4310_halocarbon,hc_concentration,3.655,pptv
2168,gcam,0,HFC125_halocarbon,hc_concentration,235.6,pptv
2168,gcam,0,HFC134a_halocarbon,hc_concentration,953.9,pptv
2168,gcam,0,HFC143a_halocarbon,hc_concentration,119.5,pptv
2168,gcam,0,HFC227ea_halocarbon,hc_concentration,0.06988,pptv
2168,gcam,0,HFC245fa_halocarbon,hc_concentration,98.17,pptv
2168,gcam,0,SF6_halocarbon,hc_concentration,95.99,pptv
2168,gcam,0,CFC11_halocarbon,hc_concentration,13.77,pptv
2168,gcam,0,CFC12_halocarbon,hc_concentration,124.3,pptv
2168,gcam,0,CFC113_halocarbon,hc_concentration,13.06,pptv
2168,gcam,0,CFC114_halocarbon,hc_concentration,9.676,pptv
2168,gcam,0,CFC115_halocarbon,hc_concentration,7.734,pptv
2168,gcam,0,CCl4_halocarbon,hc_concentration,0.2613,pptv
2168,gcam,0,CH3CCl3_halocarbon,hc_concentration,1.67e-13,pptv
2168,gcam,0,HCF22_halocarbon,hc_concentration,0.04906,pptv
2168,gcam,0,HCF141b_halocarbon,hc_concentration,0.1362,pptv
2168,gcam,0,HCF142b_halocarbon,hc_concentration,0.04416,pptv
2168,gcam,0,halon1211_halocarbon,hc_concentration,0.00236,pptv
2168,gcam,0,halon1301_halocarbon,hc_concentration,0.4937,pptv
2168,gcam,0,halon2402_halocarbon,hc_concentration,0.0001213,pptv
2168,gcam,0,CH3Br_halocarbon,hc_concentration,6.399,pptv
2168,gcam,0,CH3Cl_halocarbon,hc_concentration,502.6,pptv
2168,gcam,0,ocean,atm_ocean_flux_HL,2.115,Pg C/yr
2168,gcam,0,ocean,atm_ocean_flux_LL,4.75,Pg C/yr
2168,gcam,0,ocean,carbon_DO,2.663e+04,Pg C
2168,gcam,0,ocean,carbon_HL,151.7,Pg C
2168,gcam,0,ocean,carbon_IO,8603,Pg C
2168,gcam,0,ocean,carbon_LL,864,Pg C
2168,gcam,0,ocean,DIC_HL,2278,umol/kg
2168,gcam,0,ocean,DIC_LL,2289,umol/kg
2168,gcam,0,ocean,HL_DO_Cflux,107.2,Pg C/yr
2168,gcam,0,ocean,atm_ocean_flux,6.865,Pg C/yr
2168,gcam,0,ocean,OmegaAr_HL,0.913,(unitless)
2168,gcam,0,ocean,OmegaAr_LL,2.126,(unitless)
2168,gcam,0,ocean,OmegaCa_HL,1.443,(unitless)
2168,gcam,0,ocean,OmegaCa_LL,3.207,(unitless)
2168,gcam,0,ocean,PCO2_HL,929.5,uatm
2168,gcam,0,ocean,PCO2_LL,997.6,uatm
2168,gcam,0,ocean,pH_HL,7.711,pH
2168,gcam,0,ocean,pH_LL,7.729,pH
2168,gcam,0,ocean,Temp_HL,7.169,degC
2168,gcam,0,ocean,Temp_LL,27.17,degC
2168,gcam,0,ocean,ocean_c,3.625e+04,Pg C
2168,gcam,0,ocean,CO3_HL,60.35,umol/kg
2168,gcam,0,ocean,CO3_LL,132.2,umol/kg
2168,gcam,0,ocean,ocean_timesteps,1,(unitless)
2168,gcam,0,ocean,Revelle_HL,37.75,(unitless)
2168,gcam,0,ocean,Revelle_LL,17.32,(unitless)
2168,gcam,0,simpleNbox,atm_land_flux,0.4003,Pg C/yr
2168,gcam,0,simpleNbox,npp,73.78,Pg C/yr
2168,gcam,0,simpleNbox,rh,73.49,Pg C/yr
2168,gcam,0,simpleNbox,Ca,1035,ppmv CO2
2168,gcam,0,simpleNbox,atmos_c,2215,Pg C
2168,gcam,0,simpleNbox,atmos_c_residual,0,Pg C
2168,gcam,0,simpleNbox,veg_c,710.4,Pg C
2168,gcam,0,simpleNbox,detritus_c,71.63,Pg C
2168,gcam,0,simpleNbox,soil_c,2008,Pg C
2168,gcam,0,simpleNbox,earth_c,-2972,Pg C
2168,gcam,0,forcing,FBC,0.4621,W/m2
2168,gcam,0,forcing,FC2F6,0.004975,W/m2
2168,gcam,0,forcing,FCCl4,3.397e-05,W/m2
2168,gcam,0,forcing,FCF4,0.01268,W/m2
2168,gcam,0,forcing,FCFC11,0.003443,W/m2
2168,gcam,0,forcing,FCFC113,0.003919,W/m2
2168,gcam,0,forcing,FCFC114,0.002999,W/m2
2168,gcam,0,forcing,FCFC115,0.001392,W/m2
2168,gcam,0,forcing,FCFC12,0.03979,W/m2
2168,gcam,0,forcing,FCH3Br,-4.467e-07,W/m2
2168,gcam,0,forcing,FCH3CCl3,1.002e-17,W/m2
2168,gcam,0,forcing,FCH3Cl,0.0005753,W/m2
2168,gcam,0,forcing,FCH4,0.7227,W/m2
2168,gcam,0,forcing,FCO2,7.068,W/m2
2168,gcam,0,forcing,FH2O,0.04131,W/m2
2168,gcam,0,forcing,FHCF141b,1.907e-05,W/m2
2168,gcam,0,forcing,FHCF142b,8.832e-06,W/m2
2168,gcam,0,forcing,FHCF22,9.813e-06,W/m2
2168,gcam,0,forcing,FHFC125,0.0542,W/m2
2168,gcam,0,forcing,FHFC134a,0.1526,W/m2
2168,gcam,0,forcing,FHFC143a,0.01554,W/m2
2168,gcam,0,forcing,FHFC227ea,1.817e-05,W/m2
2168,gcam,0,forcing,FHFC23,0,W/m2
2168,gcam,0,forcing,FHFC245fa,0.02749,W/m2
2168,gcam,0,forcing,FHFC32,0,W/m2
2168,gcam,0,forcing,FHFC4310,0.001462,W/m2
2168,gcam,0,forcing,FN2O,0.5286,W/m2
2168,gcam,0,forcing,FO3,0.4932,W/m2
2168,gcam,0,forcing,FOC,-0.3147,W/m2
2168,gcam,0,forcing,FSF6,0.04991,W/m2
2168,gcam,0,forcing,FSO2d,-0.2047,W/m2
2168,gcam,0,forcing,FSO2i,-0.4069,W/m2
2168,gcam,0,forcing,Fhalon1211,7.08e-08,W/m2
2168,gcam,0,forcing,Fhalon1301,0.000158,W/m2
2168,gcam,0,forcing,Fhalon2402,4.003e-08,W/m2
2168,gcam,0,forcing,Ftalbedo,-0.2,W/m2
2168,gcam,0,forcing,Ftot,8.561,W/m2
2168,gcam,0,forcing,Fvol,0,W/m2
2168,gcam,0,temperature,Tgav,5.191,degC
2168,gcam,0,temperature,flux_mixed,0.1256,W/m2
2168,gcam,0,temperature,flux_interior,3.072,W/m2
2168,gcam,0,temperature,heatflux,3.044,W/m2
2168,gcam,0,slr,sl_rc,2.922,cm/yr
2168,gcam,0,slr,slr,326.1,cm
2168,gcam,0,slr,sl_rc_no_ice,0.484,cm/yr
2168,gcam,0,slr,slr_no_ice,62.04,cm
2169,gcam,0,OH,TAU_OH,9.789,Years
2169,gcam,0,CH4,CH4,2349,ppbv CH4
2169,gcam,0,ozone,O3,44.13,DU O3
2169,gcam,0,N2O,N2O,450.6,ppbv N2O
2169,gcam,0,CF4_halocarbon,hc_concentration,194.2,pptv
2169,gcam,0,C2F6_halocarbon,hc_concentration,19.23,pptv
2169,gcam,0,HFC23_halocarbon,hc_concentration,0,pptv
2169,gcam,0,HFC32_halocarbon,hc_concentration,0,pptv
2169,gcam,0,HFC4310_halocarbon,hc_concentration,3.655,pptv
2169,gcam,0,HFC125_halocarbon,hc_concentration,235.7,pptv
2169,gcam,0,HFC134a_halocarbon,hc_concentration,954,pptv
2169,gcam,0,HFC143a_halocarbon,hc_concentration,119.6,pptv
2169,gcam,0,HFC227ea_halocarbon,hc_concentration,0.06979,pptv
2169,gcam,0,HFC245fa_halocarbon,hc_concentration,98.17,pptv
2169,gcam,0,SF6_halocarbon,hc_concentration,96.61,pptv
2169,gcam,0,CFC11_halocarbon,hc_concentration,13.71,pptv
2169,gcam,0,CFC12_halocarbon,hc_concentration,124.3,pptv
2169,gcam,0,CFC113_halocarbon,hc_concentration,13.05,pptv
2169,gcam,0,CFC114_halocarbon,hc_concentration,9.683,pptv
2169,gcam,0,CFC115_halocarbon,hc_concentration,7.736,pptv
2169,gcam,0,CCl4_halocarbon,hc_concentration,0.2569,pptv
2169,gcam,0,CH3CCl3_halocarbon,hc_concentration,1.368e-13,pptv
2169,gcam,0,HCF22_halocarbon,hc_concentration,0.04872,pptv
2169,gcam,0,HCF141b_halocarbon,hc_concentration,0.1361,pptv
2169,gcam,0,HCF142b_halocarbon,hc_concentration,0.04396,pptv
2169,gcam,0,halon1211_halocarbon,hc_concentration,0.002347,pptv
2169,gcam,0,halon1301_halocarbon,hc_concentration,0.4927,pptv
2169,gcam,0,halon2402_halocarbon,hc_concentration,0.0001154,pptv
2169,gcam,0,CH3Br_halocarbon,hc_concentration,6.4,pptv
2169,gcam,0,CH3Cl_halocarbon,hc_concentration,502.6,pptv
2169,gcam,0,ocean,atm_ocean_flux_HL,2.114,Pg C/yr
2169,gcam,0,ocean,atm_ocean_flux_LL,4.76,Pg C/yr
2169,gcam,0,ocean,carbon_DO,2.664e+04,Pg C
2169,gcam,0,ocean,carbon_HL,151.8,Pg C
2169,gcam,0,ocean,carbon_IO,8604,Pg C
2169,gcam,0,ocean,carbon_LL,864.3,Pg C
2169,gcam,0,ocean,DIC_HL,2279,umol/kg
2169,gcam,0,ocean,DIC_LL,2290,umol/kg
2169,gcam,0,ocean,HL_DO_Cflux,107.3,Pg C/yr
2169,gcam,0,ocean,atm_ocean_flux,6.874,Pg C/yr
2169,gcam,0,ocean,OmegaAr_HL,0.9093,(unitless)
2169,gcam,0,ocean,OmegaAr_LL,2.12,(unitless)
2169,gcam,0,ocean,OmegaCa_HL,1.437,(unitless)
2169,gcam,0,ocean,OmegaCa_LL,3.197,(unitless)
2169,gcam,0,ocean,PCO2_HL,934.7,uatm
2169,gcam,0,ocean,PCO2_LL,1003,uatm
2169,gcam,0,ocean,pH_HL,7.709,pH
2169,gcam,0,ocean,pH_LL,7.727,pH
2169,gcam,0,ocean,Temp_HL,7.191,degC
2169,gcam,0,ocean,Temp_LL,27.19,degC
2169,gcam,0,ocean,ocean_c,3.626e+04,Pg C
2169,gcam,0,ocean,CO3_HL,60.11,umol/kg
2169,gcam,0,ocean,CO3_LL,131.7,umol/kg
2169,gcam,0,ocean,ocean_timesteps,1,(unitless)
2169,gcam,0,ocean,Revelle_HL,37.91,(unitless)
2169,gcam,0,ocean,Revelle_LL,17.39,(unitless)
2169,gcam,0,simpleNbox,atm_land_flux,0.3675,Pg C/yr
2169,gcam,0,simpleNbox,npp,73.87,Pg C/yr
2169,gcam,0,simpleNbox,rh,73.61,Pg C/yr
2169,gcam,0,simpleNbox,Ca,1040,ppmv CO2
2169,gcam,0,simpleNbox,atmos_c,2226,Pg C
2169,gcam,0,simpleNbox,atmos_c_residual,0,Pg C
2169,gcam,0,simpleNbox,veg_c,711.4,Pg C
2169,gcam,0,simpleNbox,detritus_c,71.68,Pg C
2169,gcam,0,simpleNbox,soil_c,2007,Pg C
2169,gcam,0,simpleNbox,earth_c,-2991,Pg C
2169,gcam,0,forcing,FBC,0.4621,W/m2
2169,gcam,0,forcing,FC2F6,0.005,W/m2
2169,gcam,0,forcing,FCCl4,3.34e-05,W/m2
2169,gcam,0,forcing,FCF4,0.01274,W/m2
2169,gcam,0,forcing,FCFC11,0.003426,W/m2
2169,gcam,0,forcing,FCFC113,0.003916,W/m2
2169,gcam,0,forcing,FCFC114,0.003002,W/m2
2169,gcam,0,forcing,FCFC115,0.001392,W/m2
2169,gcam,0,forcing,FCFC12,0.03978,W/m2
2169,gcam,0,forcing,FCH3Br,-4.409e-07,W/m2
2169,gcam,0,forcing,FCH3CCl3,8.206e-18,W/m2
2169,gcam,0,forcing,FCH3Cl,0.0005753,W/m2
2169,gcam,0,forcing,FCH4,0.7227,W/m2
2169,gcam,0,forcing,FCO2,7.095,W/m2
2169,gcam,0,forcing,FH2O,0.04131,W/m2
2169,gcam,0,forcing,FHCF141b,1.906e-05,W/m2
2169,gcam,0,forcing,FHCF142b,8.793e-06,W/m2
2169,gcam,0,forcing,FHCF22,9.743e-06,W/m2
2169,gcam,0,forcing,FHFC125,0.05421,W/m2
2169,gcam,0,forcing,FHFC134a,0.1526,W/m2
2169,gcam,0,forcing,FHFC143a,0.01554,W/m2
2169,gcam,0,forcing,FHFC227ea,1.815e-05,W/m2
2169,gcam,0,forcing,FHFC23,0,W/m2
2169,gcam,0,forcing,FHFC245fa,0.02749,W/m2
2169,gcam,0,forcing,FHFC32,0,W/m2
2169,gcam,0,forcing,FHFC4310,0.001462,W/m2
2169,gcam,0,forcing,FN2O,0.5299,W/m2
2169,gcam,0,forcing,FO3,0.4932,W/m2
2169,gcam,0,forcing,FOC,-0.3147,W/m2
2169,gcam,0,forcing,FSF6,0.05024,W/m2
2169,gcam,0,forcing,FSO2d,-0.2047,W/m2
2169,gcam,0,forcing,FSO2i,-0.4069,W/m2
2169,gcam,0,forcing,Fhalon1211,7.042e-08,W/m2
2169,gcam,0,forcing,Fhalon1301,0.0001577,W/m2
2169,gcam,0,forcing,Fhalon2402,3.807e-08,W/m2
2169,gcam,0,forcing,Ftalbedo,-0.2,W/m2
2169,gcam,0,forcing,Ftot,8.59,W/m2
2169,gcam,0,forcing,Fvol,0,W/m2
2169,gcam,0,temperature,Tgav,5.212,degC
2169,gcam,0,temperature,flux_mixed,0.1253,W/m2
2169,gcam,0,temperature,flux_interior,3.075,W/m2
2169,gcam,0,temperature,heatflux,3.047,W/m2
2169,gcam,0,slr,sl_rc,2.935,cm/yr
2169,gcam,0,slr,slr,329,cm
2169,gcam,0,slr,sl_rc_no_ice,0.4856,cm/yr
2169,gcam,0,slr,slr_no_ice,62.53,cm
2170,gcam,0,OH,TAU_OH,9.789,Years
2170,gcam,0,CH4,CH4,2349,ppbv CH4
2170,gcam,0,ozone,O3,44.13,DU O3
2170,gcam,0,N2O,N2O,451,ppbv N2O
2170,gcam,0,CF4_halocarbon,hc_concentration,195,pptv
2170,gcam,0,C2F6_halocarbon,hc_concentration,19.33,pptv
2170,gcam,0,HFC23_halocarbon,hc_concentration,0,pptv
2170,gcam,0,HFC32_halocarbon,hc_concentration,0,pptv
2170,gcam,0,HFC4310_halocarbon,hc_concentration,3.655,pptv
2170,gcam,0,HFC125_halocarbon,hc_concentration,235.8,pptv
2170,gcam,0,HFC134a_halocarbon,hc_concentration,954,pptv
2170,gcam,0,HFC143a_halocarbon,hc_concentration,119.6,pptv
2170,gcam,0,HFC227ea_halocarbon,hc_concentration,0.06972,pptv
2170,gcam,0,HFC245fa_halocarbon,hc_concentration,98.17,pptv
2170,gcam,0,SF6_halocarbon,hc_concentration,97.23,pptv
2170,gcam,0,CFC11_halocarbon,hc_concentration,13.64,pptv
2170,gcam,0,CFC12_halocarbon,hc_concentration,124.3,pptv
2170,gcam,0,CFC113_halocarbon,hc_concentration,13.04,pptv
2170,gcam,0,CFC114_halocarbon,hc_concentration,9.689,pptv
2170,gcam,0,CFC115_halocarbon,hc_concentration,7.737,pptv
2170,gcam,0,CCl4_halocarbon,hc_concentration,0.2527,pptv
2170,gcam,0,CH3CCl3_halocarbon,hc_concentration,1.12e-13,pptv
2170,gcam,0,HCF22_halocarbon,hc_concentration,0.0484,pptv
2170,gcam,0,HCF141b_halocarbon,hc_concentration,0.136,pptv
2170,gcam,0,HCF142b_halocarbon,hc_concentration,0.04378,pptv
2170,gcam,0,halon1211_halocarbon,hc_concentration,0.002335,pptv
2170,gcam,0,halon1301_halocarbon,hc_concentration,0.4916,pptv
2170,gcam,0,halon2402_halocarbon,hc_concentration,0.0001097,pptv
2170,gcam,0,CH3Br_halocarbon,hc_concentration,6.401,pptv
2170,gcam,0,CH3Cl_halocarbon,hc_concentration,502.6,pptv
2170,gcam,0,ocean,atm_ocean_flux_HL,2.113,Pg C/yr
2170,gcam,0,ocean,atm_ocean_flux_LL,4.771,Pg C/yr
2170,gcam,0,ocean,carbon_DO,2.664e+04,Pg C
2170,gcam,0,ocean,carbon_HL,151.8,Pg C
2170,gcam,0,ocean,carbon_IO,8606,Pg C
2170,gcam,0,ocean,carbon_LL,864.6,Pg C
2170,gcam,0,ocean,DIC_HL,2279,umol/kg
2170,gcam,0,ocean,DIC_LL,2291,umol/kg
2170,gcam,0,ocean,HL_DO_Cflux,107.3,Pg C/yr
2170,gcam,0,ocean,atm_ocean_flux,6.884,Pg C/yr
2170,gcam,0,ocean,OmegaAr_HL,0.9058,(unitless)
2170,gcam,0,ocean,OmegaAr_LL,2.113,(unitless)
2170,gcam,0,ocean,OmegaCa_HL,1.431,(unitless)
2170,gcam,0,ocean,OmegaCa_LL,3.187,(unitless)
2170,gcam,0,ocean,PCO2_HL,939.9,uatm
2170,gcam,0,ocean,PCO2_LL,1008,uatm
2170,gcam,0,ocean,pH_HL,7.706,pH
2170,gcam,0,ocean,pH_LL,7.725,pH
2170,gcam,0,ocean,Temp_HL,7.212,degC
2170,gcam,0,ocean,Temp_LL,27.21,degC
2170,gcam,0,ocean,ocean_c,3.627e+04,Pg C
2170,gcam,0,ocean,CO3_HL,59.87,umol/kg
2170,gcam,0,ocean,CO3_LL,131.3,umol/kg
2170,gcam,0,ocean,ocean_timesteps,1,(unitless)
2170,gcam,0,ocean,Revelle_HL,38.07,(unitless)
2170,gcam,0,ocean,Revelle_LL,17.45,(unitless)
2170,gcam,0,simpleNbox,atm_land_flux,0.3347,Pg C/yr
2170,gcam,0,simpleNbox,npp,73.96,Pg C/yr
2170,gcam,0,simpleNbox,rh,73.73,Pg C/yr
2170,gcam,0,simpleNbox,Ca,1045,ppmv CO2
2170,gcam,0,simpleNbox,atmos_c,2237,Pg C
2170,gcam,0,simpleNbox,atmos_c_residual,0,Pg C
2170,gcam,0,simpleNbox,veg_c,712.4,Pg C
2170,gcam,0,simpleNbox,detritus_c,71.73,Pg C
2170,gcam,0,simpleNbox,soil_c,2006,Pg C
2170,gcam,0,simpleNbox,earth_c,-3009,Pg C
2170,gcam,0,forcing,FBC,0.4621,W/m2
2170,gcam,0,forcing,FC2F6,0.005026,W/m2
2170,gcam,0,forcing,FCCl4,3.285e-05,W/m2
2170,gcam,0,forcing,FCF4,0.0128,W/m2
2170,gcam,0,forcing,FCFC11,0.00341,W/m2
2170,gcam,0,forcing,FCFC113,0.003913,W/m2
2170,gcam,0,forcing,FCFC114,0.003004,W/m2
2170,gcam,0,forcing,FCFC115,0.001393,W/m2
2170,gcam,0,forcing,FCFC12,0.03977,W/m2
2170,gcam,0,forcing,FCH3Br,-4.349e-07,W/m2
2170,gcam,0,forcing,FCH3CCl3,6.718e-18,W/m2
2170,gcam,0,forcing,FCH3Cl,0.0005753,W/m2
